Time(ms),Power(mW)
169200,108164
169300,108164
169400,107836
169500,107947
169600,107836
169700,107947
169800,107947
169900,107947
170000,107836
170100,107836
170200,107947
170300,107836
170400,107947
170500,107836
170600,107836
170700,107836
170800,107836
170900,107836
171000,107836
171100,107947
171200,107836
171300,107836
171400,107836
171500,108164
171600,108164
171700,107836
171800,107836
171900,107836
172000,107836
172100,108164
172200,107947
172300,107836
172400,107836
172500,107836
172600,107836
172700,107836
172800,107947
172900,107836
173000,107836
173100,107947
173200,108773
173300,108164
173400,107836
173500,109047
173600,108164
173700,107836
173800,107836
173900,107947
174000,107836
174100,107836
174200,109047
174300,108164
174400,107836
174500,107836
174600,107947
174700,107947
174800,108164
174900,107836
175000,107836
175100,107836
175200,107836
175300,109047
175400,108164
175500,107947
175600,107836
175700,107836
175800,107836
175900,107836
176000,107836
176100,107836
176200,107836
176300,107836
176400,107836
176500,108164
176600,107836
176700,107836
176800,107836
176900,107836
177000,107836
177100,107836
177200,107836
177300,107836
177400,107836
177500,107947
177600,107836
177700,107947
177800,107836
177900,107947
178000,107836
178100,109047
178200,109047
178300,108164
178400,107836
178500,109047
178600,108164
178700,107836
178800,109047
178900,108164
179000,107836
179100,107836
179200,107836
179300,107836
179400,107836
179500,107836
179600,107836
179700,107836
179800,107947
179900,107836
180000,107836
180100,107836
180200,108164
180300,107836
180400,107836
180500,107836
180600,107836
180700,107836
180800,107947
180900,107836
181000,108164
181100,107836
181200,107947
181300,107836
181400,107836
181500,107947
181600,107563
181700,107673
181800,107836
181900,107947
182000,107947
182100,107836
182200,108773
182300,108275
182400,107836
182500,107836
182600,107836
182700,107836
182800,107836
182900,107836
183000,107836
183100,107947
183200,107836
183300,107836
183400,107836
183500,107836
183600,107836
183700,107836
183800,107836
183900,107836
184000,107947
184100,107836
184200,107836
184300,107836
184400,107836
184500,107836
184600,107836
184700,107836
184800,107836
184900,107836
185000,108773
185100,108275
185200,107836
185300,108773
185400,109158
185500,108275
185600,107836
185700,107947
185800,108164
185900,108773
186000,108164
186100,107836
186200,107836
186300,107947
186400,107836
186500,107947
186600,107836
186700,107836
186800,107836
186900,108164
187000,107836
187100,107836
187200,107836
187300,107836
187400,107836
187500,107836
187600,107947
187700,108773
187800,108164
187900,107836
188000,107836
188100,107836
188200,107836
188300,107836
188400,107836
188500,107836
188600,107836
188700,107836
188800,107836
188900,107836
189000,107836
189100,107836
189200,107947
189300,107836
189400,107836
189500,107836
189600,109047
189700,109158
189800,108164
189900,107836
190000,108773
190100,109158
190200,108275
190300,107836
190400,107836
190500,107836
190600,108773
190700,109158
190800,108164
190900,107836
191000,107836
191100,107836
191200,107836
191300,108773
191400,108164
191500,107836
191600,107836
191700,107947
191800,107947
191900,107836
192000,107836
192100,107836
192200,107836
192300,107947
192400,107836
192500,107836
192600,107836
192700,107836
192800,107947
192900,107836
193000,107836
193100,107836
193200,107836
193300,107836
193400,107836
193500,107836
193600,107836
193700,107836
193800,107947
193900,107836
194000,107947
194100,107836
194200,107836
194300,107947
194400,107947
194500,107836
194600,107836
194700,107836
194800,107836
194900,107836
195000,107836
195100,107836
195200,108164
195300,107836
195400,107947
195500,107836
195600,108275
195700,107947
195800,107836
195900,107836
196000,107836
196100,107836
196200,107836
196300,107947
196400,107836
196500,107836
196600,107836
196700,107836
196800,107836
196900,107836
197000,107836
197100,107836
197200,107836
197300,107947
197400,107836
197500,107836
197600,107836
197700,107947
197800,107836
197900,107947
198000,107836
198100,107836
198200,107947
198300,107836
198400,107836
198500,107836
198600,107836
198700,107947
198800,107563
198900,107947
199000,107836
199100,107836
199200,107836
199300,107947
199400,107836
199500,107836
199600,107836
199700,107836
199800,107836
199900,107836
200000,107836
200100,109158
200200,109158
200300,107836
200400,107836
200500,107836
200600,107947
200700,107836
200800,107836
200900,107836
201000,107836
201100,107836
201200,107836
201300,107836
201400,107836
201500,107836
201600,107836
201700,107836
201800,107836
201900,107836
202000,107836
202100,107947
202200,107836
202300,107836
202400,107836
202500,107947
202600,107836
202700,107836
202800,107836
202900,107836
203000,107947
203100,107836
203200,108885
203300,107836
203400,107947
203500,107947
203600,107836
203700,107836
203800,107836
203900,107836
204000,107836
204100,107836
204200,107836
204300,107836
204400,107836
204500,107836
204600,107836
204700,107836
204800,107836
204900,107947
205000,107836
205100,107947
205200,107836
205300,107836
205400,109047
205500,107836
205600,107836
205700,107836
205800,107836
205900,107836
206000,107947
206100,107836
206200,107836
206300,107836
206400,107836
206500,107947
206600,107836
